Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1907	15	72249728	72250048	320	1	8.78	0.619779	0	60	0	0	60	60	5.4	17.076299	0.1	0	0	2	2.666667	0	6	1.8	1.47573	0	3	-0.2	3.645393	-6	3	10	0	0	60	0	0	60	60	5.4	17.076299	0.1	0	0	2	2.666667	0	6	1.8	1.47573	0	3	-0.2	3.645393	-6	3	10	0	0	60	0	0	60	60	5.4	17.076299	0.1	0	0	2	2.666667	0	6	1.8	1.47573	0	3	-0.2	3.645393	-6	3	0	0	0	0	0	0.333333	0.077882	0	10	0	0	60	0	0	60	60	5.4	17.076299	0.1	0	0	2	2.666667	0	6	1.8	1.47573	0	3	-0.2	3.645393	-6	3	10.250712	0.434042	0	60	0	0	60	60	4.909091	16.281613	0.090909	0	0	1.909091	2.547726	0	6	1.636364	1.501514	0	3	-0.272727	3.466725	-5	3
1908	15	73317782	73318115	333	1	29.151429	0.358979	0	60	0	0	60	60	0.545455	3.133398	0.030303	0	0	2.545455	2.818365	0	8	0.969697	1.510067	0	3	-1.575758	3.162577	-6	2	27.665672	0.932698	0	60	0	0	60	60	0.5625	3.181981	0.03125	0	0	2.59375	2.849554	0	8	1	1.524002	0	3	-1.59375	3.211465	-6	2	27.665672	0.932698	0	60	0	0	60	60	0.5625	3.181981	0.03125	0	0	2.59375	2.849554	0	8	1	1.524002	0	3	-1.59375	3.211465	-6	2	1	0	0	0	0	0.458084	0	0	27.665672	0.932698	0	60	0	0	60	60	0.5625	3.181981	0.03125	0	0	2.59375	2.849554	0	8	1	1.524002	0	3	-1.59375	3.211465	-6	2	21.037037	4.739656	0.002849	60	0	0	60	60	0.418605	2.744974	0.023256	0	0	1.976744	2.604834	0	5	0.744186	1.381735	0	3	-1.232558	2.767474	-4	2
1909	15	73587717	73588036	319	1	17.002857	1.455153	0	60	0	0	60	60	0.777778	3.299832	0.055556	0	0	0.722222	1.017815	0	2	0	0	0	0	-0.722222	1.017815	-2	0	18.501558	0.855587	0	60	0	0	60	60	0.7	3.130495	0.05	0	0	0.7	0.978721	0	1	0.05	0.223607	0	0	-0.65	1.03999	-2	0	18.501558	0.855587	0	60	0	0	60	60	0.7	3.130495	0.05	0	0	0.7	0.978721	0	1	0.05	0.223607	0	0	-0.65	1.03999	-2	0	1	0	0	0	0	0.4625	0	0	18.501558	0.855587	0	60	0	0	60	60	0.7	3.130495	0.05	0	0	0.7	0.978721	0	1	0.05	0.223607	0	0	-0.65	1.03999	-2	0	20.222222	0.416333	0	60	0	0	60	60	0.666667	3.05505	0.047619	0	0	0.666667	0.966092	0	1	0.047619	0.218218	0	0	-0.619048	1.023533	-1	0
1910	15	74521677	74521981	304	1	8.728571	0.445333	0	60	0	0	60	60	0	0	0	0	0	0.5	0.527046	0	1	0	0	0	0	-0.5	0.527046	-1	0	9.552288	0.498073	0	60	0	0	60	60	0	0	0	0	0	0.5	0.527046	0	1	0	0	0	0	-0.5	0.527046	-1	0	9.552288	0.498073	0	60	0	0	60	60	0	0	0	0	0	0.5	0.527046	0	1	0	0	0	0	-0.5	0.527046	-1	0	0	0	0	0	0	0.452459	0.859016	0	9.552288	0.498073	0	60	0	0	60	60	0	0	0	0	0	0.5	0.527046	0	1	0	0	0	0	-0.5	0.527046	-1	0	8.994302	0.075377	0	60	0	0	60	60	0	0	0	0	0	0.5	0.527046	0	1	0	0	0	0	-0.5	0.527046	-1	0
1911	15	74648119	74653010	4891	2	34.008571	0.358979	0	60	0	0	60	60	131.131579	806.51865	0.052632	0	0	1.5	1.370539	1	4	0	0	0	0	-1.5	1.370539	-4	-1	34.905983	0.292269	0	60	0	0	60	60	134.675676	817.343531	0.054054	0	0	1.351351	1.183597	0	4	0	0	0	0	-1.351351	1.183597	-4	0	30.928265	6.224865	0	60	0	0	60	60	100.32	703.036982	0.06	0	0	1.12	1.222911	0	3	0	0	0	0	-1.12	1.222911	-3	0	1	0	0	3	0.000613	0.452371	0.999796	0	16.148148	3.110487	0	60	0	0	60	60	217.608696	1036.44369	0.086957	0	0	1.347826	1.40158	0	4	0	0	0	0	-1.347826	1.40158	-4	0	14.846154	1.377049	0	60	0	0	60	60	0	0	0	0	0	1.944444	1.625974	0	4	0	0	0	0	-1.944444	1.625974	-4	0
1912	15	74749781	74752443	2662	2	18.311429	0.463741	0	60	0	0	60	60	0	0	0	0	0	1.55	1.356272	0	2	0.45	0.759155	0	2	-1.1	1.586124	-2	0	17.441595	1.369622	0	60	0	0	60	60	0.074074	0.3849	0	0	0	1.592593	1.248361	0	3	0.444444	0.751068	0	2	-1.148148	1.561649	-2	1	17.476727	5.280085	0.000751	58.666667	8.944272	0.022222	60	60	1.466667	6.72039	0.044444	0	0	1.4	1.557971	0	3	0.4	0.780443	0	2	-1	1.692228	-2	1	1	0	0	0	0	0.470146	0.636125	0.007886	9.809117	2.955001	0.005698	57	13.416408	0.05	60	60	3.3	9.910653	0.1	0	2	1.1	1.860956	0	2	0.35	0.812728	0	1	-0.75	1.860249	-5	1	26.339031	5.65601	0	60	0	0	60	60	3.59375	11.733216	0.09375	0	0	0.78125	1.518369	0	2	0.1875	0.644455	0	0	-0.59375	1.456008	-2	0
1913	15	77367146	77367824	678	1	1	0	1	60	0	0	60	60	0	0	0	0	0	3	0	3	3	0	0	0	0	-3	0	-3	-3	0.997151	0.053376	1	30	42.426407	0.5	0	60	0	0	0	0	0	1.5	2.12132	0	3	0	0	0	0	-1.5	2.12132	-3	0	0.998529	0.038348	1	30	42.426407	0.5	0	60	0	0	0	0	0	1.5	2.12132	0	3	0	0	0	0	-1.5	2.12132	-3	0	0	0	0	1	0.001473	0.471281	0.515464	0	1	0	1	60	0	0	60	60	0	0	0	0	0	3	0	3	3	0	0	0	0	-3	0	-3	-3	1	0	1	60	0	0	60	60	0	0	0	0	0	3	0	3	3	0	0	0	0	-3	0	-3	-3
1914	15	79734662	79735586	924	1	4.625714	0.914651	0.782857	60	0	0	60	60	0	0	0	0	0	1.166667	1.169045	0	3	1	1.264911	0	3	-0.166667	1.47196	-2	2	10.726496	3.488652	0.002849	60	0	0	60	60	0	0	0	0	0	1.55	1.234376	0	3	0.35	0.812728	0	1	-1.2	1.43637	-3	0	19.616631	7.551403	0.00108	60	0	0	60	60	0	0	0	0	0	1	1.238278	0	3	0.290323	0.739078	0	1	-0.709677	1.370974	-2	0	1	0	0	0	0	0.348108	0.499459	0	26.7151	1.319643	0	60	0	0	60	60	0	0	0	0	0	1	1.238278	0	3	0.290323	0.739078	0	1	-0.709677	1.370974	-2	0	27.928775	0.257568	0	60	0	0	60	60	0	0	0	0	0	1	1.238278	0	3	0.290323	0.739078	0	1	-0.709677	1.370974	-2	0
1915	15	80056572	80056884	312	1	43.457143	0.854546	0	60	0	0	60	60	0	0	0	0	0	0.826087	1.434563	0	3	0.043478	0.206185	0	0	-0.782609	1.397029	-3	0	43.646497	1.250893	0	60	0	0	60	60	0.152174	1.032094	0.021739	0	0	0.76087	1.43271	0	3	0.043478	0.206185	0	0	-0.717391	1.393047	-3	0	43.646497	1.250893	0	60	0	0	60	60	0.152174	1.032094	0.021739	0	0	0.76087	1.43271	0	3	0.043478	0.206185	0	0	-0.717391	1.393047	-3	0	2	0	0	0	0	0.338658	0	0	43.646497	1.250893	0	60	0	0	60	60	0.152174	1.032094	0.021739	0	0	0.76087	1.43271	0	3	0.043478	0.206185	0	0	-0.717391	1.393047	-3	0	45.082621	0.706306	0	60	0	0	60	60	0.148936	1.021055	0.021277	0	0	0.744681	1.421391	0	3	0.042553	0.20403	0	0	-0.702128	1.38179	-3	0
1916	15	80595339	80595691	352	1	30.485714	1.492511	0	60	0	0	60	60	0	0	0	0	0	2.277778	8.561078	0	2	0.083333	0.280306	0	0	-2.194444	8.46782	-2	0	23.977208	1.695218	0	60	0	0	60	60	0	0	0	0	0	1.5	6.916996	0	1	0.066667	0.253708	0	0	-1.433333	6.936576	-2	0	23.960452	1.697729	0	60	0	0	60	60	0	0	0	0	0	1.5	6.916996	0	1	0.066667	0.253708	0	0	-1.433333	6.936576	-2	0	1	0	0	0	0	0.325779	1	0	23.925926	1.663107	0	60	0	0	60	60	0	0	0	0	0	1.5	6.916996	0	1	0.066667	0.253708	0	0	-1.433333	6.936576	-2	0	20.504274	1.025035	0	60	0	0	60	60	0	0	0	0	0	1.956522	7.882537	0	2	0.043478	0.208514	0	0	-1.913043	7.896565	-2	0
1917	15	80860741	80861248	507	1	23.708571	0.798053	0	60	0	0	60	60	0.92	4.6	0.04	0	0	0.92	1.956187	0	3	0.52	0.585947	0	1	-0.4	1.892969	-2	1	23.837607	0.369338	0	60	0	0	60	60	0.92	4.6	0.04	0	0	0.6	1	0	3	0.48	0.585947	0	1	-0.12	1.053565	-2	1	23.62279	0.485165	0	60	0	0	60	60	0.884615	4.510671	0.038462	0	0	0.576923	0.986836	0	3	0.461538	0.581774	0	1	-0.115385	1.032547	-2	1	1	0	0	0	0	0.55315	0	0	23.615385	0.487199	0	60	0	0	60	60	0.92	4.6	0.04	0	0	0.56	1.003328	0	3	0.44	0.583095	0	1	-0.12	1.053565	-2	1	24.501425	1.041632	0	60	0	0	60	60	0.851852	4.426352	0.037037	0	0	0.62963	0.966681	0	3	0.333333	0.5547	0	1	-0.296296	0.992852	-2	1
1918	15	82028236	82028465	229	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.602649	0.490978	1	60	0	0	60	60	0	0	0	0	0	1	1.414214	0	2	0.5	0.707107	0	1	-0.5	2.12132	-2	1	1.602649	0.490978	1	60	0	0	60	60	0	0	0	0	0	1	1.414214	0	2	0.5	0.707107	0	1	-0.5	2.12132	-2	1	0	0	0	2	0.008696	0.386957	1	0	1.602649	0.490978	1	60	0	0	60	60	0	0	0	0	0	1	1.414214	0	2	0.5	0.707107	0	1	-0.5	2.12132	-2	1	2.507123	0.500663	1	60	0	0	60	60	1	1.732051	0	0	3	0.666667	1.154701	0	2	0.333333	0.57735	0	1	-0.333333	1.527525	-2	1
1919	15	83865875	83866150	275	1	7.214286	0.410913	0	60	0	0	60	60	116.5	329.51176	0.125	0	932	0.5	0.534522	0	1	0.125	0.353553	0	1	-0.375	0.517549	-1	0	8	0	0	60	0	0	60	60	116.5	329.51176	0.125	0	932	0.5	0.534522	0	1	0.125	0.353553	0	1	-0.375	0.517549	-1	0	8	0	0	60	0	0	60	60	116.5	329.51176	0.125	0	932	0.5	0.534522	0	1	0.125	0.353553	0	1	-0.375	0.517549	-1	0	0	0	0	0	0	0.333333	0	0	8	0	0	60	0	0	60	60	116.5	329.51176	0.125	0	932	0.5	0.534522	0	1	0.125	0.353553	0	1	-0.375	0.517549	-1	0	8	0	0	60	0	0	60	60	116.5	329.51176	0.125	0	932	0.5	0.534522	0	1	0.125	0.353553	0	1	-0.375	0.517549	-1	0
1920	15	84860937	84863613	2676	2	38.745714	0.503195	0	16.068182	16.634788	0.022727	2	43	0.613636	2.862881	0.045455	0	0	0.522727	1.067242	0	2	1.431818	2.462724	0	6	0.909091	2.197442	-1	5	36.299145	1.6402	0	15.9	17.300956	0.025	2	43	0.675	2.999038	0.05	0	0	0.45	0.959434	0	1	1.25	2.18092	0	5	0.8	2.15073	-1	4	20.262883	8.136144	0	12.924528	15.96131	0.075472	2	43	0.509434	2.613741	0.037736	0	0	0.339623	0.853576	0	1	0.943396	1.965227	0	3	0.603774	1.894726	0	3	1	0	0	22	0.008218	0.580501	0.308554	0	16.401709	1.663352	0	7.789474	13.151168	0.157895	0	12	0	0	0	0	0	0.157895	0.50146	0	1	0.736842	1.939132	0	5	0.578947	1.643701	0	5	17.421652	0.80993	0	7.4	12.918367	0.2	0	11	0	0	0	0	0	0.15	0.48936	0	0	0.7	1.894591	0	2	0.55	1.605091	0	2
1921	15	86678090	86678677	587	1	47.522857	6.985724	0.002857	60	0	0	60	60	52.907895	397.191043	0.026316	0	0	5.052632	5.455015	0	13	0.381579	0.729696	0	1	-4.671053	5.352602	-13	0	59.507123	2.197227	0	60	0	0	60	60	64.790323	439.532506	0.032258	0	0	5.129032	5.629209	0	13	0.370968	0.706733	0	1	-4.758065	5.553571	-13	0	62.125637	3.881472	0	60	0	0	60	60	59.073529	419.798861	0.029412	0	0	4.705882	5.54509	0	13	0.338235	0.682626	0	1	-4.367647	5.449646	-13	0	2	0	0	1	0.001701	0.471088	0.892857	0	64.407407	2.960087	0	60	0	0	60	60	59.073529	419.798861	0.029412	0	0	4.705882	5.54509	0	13	0.338235	0.682626	0	1	-4.367647	5.449646	-13	0	69.393162	1.66797	0	60	0	0	60	60	54.567568	402.473145	0.040541	0	0	4.324324	5.467483	0	13	0.337838	0.687999	0	1	-3.986486	5.382603	-13	0
1922	15	87200035	87200342	307	1	76.614286	0.48746	0	60	0	0	60	60	1.597561	8.045948	0.036585	0	0	0.658537	1.820457	0	1	0.45122	1.044119	0	1	-0.207317	1.81038	-1	1	77.854369	1.038928	0	60	0	0	60	60	1.6375	8.143093	0.0375	0	0	0.7625	2.014151	0	1	0.4625	1.054751	0	1	-0.3	2.027657	-4	1	77.854369	1.038928	0	60	0	0	60	60	1.6375	8.143093	0.0375	0	0	0.7625	2.014151	0	1	0.4625	1.054751	0	1	-0.3	2.027657	-4	1	2	0	0	0	0	0.438312	0	0	77.854369	1.038928	0	60	0	0	60	60	1.6375	8.143093	0.0375	0	0	0.7625	2.014151	0	1	0.4625	1.054751	0	1	-0.3	2.027657	-4	1	72.586895	0.960803	0	60	0	0	60	60	1.679487	8.243838	0.038462	0	0	0.987179	2.665282	0	5	0.5	1.136753	0	1	-0.487179	2.432163	-4	1
1923	15	88561110	88561191	81	0	41.982857	0.664053	0	60	0	0	60	60	535.826087	1190.554573	0.195652	0	2742	0.891304	1.286308	0	3	0.152174	0.631309	0	0	-0.73913	1.526576	-3	0	40.457831	0.501247	0	60	0	0	60	60	486.809524	1097.456466	0.190476	0	2446	0.857143	1.317267	0	3	0.166667	0.659514	0	0	-0.690476	1.569342	-3	0	40.457831	0.501247	0	60	0	0	60	60	486.809524	1097.456466	0.190476	0	2446	0.857143	1.317267	0	3	0.166667	0.659514	0	0	-0.690476	1.569342	-3	0	2	0	0	0	0	0.463415	0	0	40.457831	0.501247	0	60	0	0	60	60	486.809524	1097.456466	0.190476	0	2446	0.857143	1.317267	0	3	0.166667	0.659514	0	0	-0.690476	1.569342	-3	0	38.071225	0.334747	0	60	0	0	60	60	415.095238	1024.40026	0.166667	0	1930	0.785714	1.22047	0	2	0.166667	0.659514	0	0	-0.619048	1.48081	-2	0
1924	15	88619457	88619687	230	1	30	0	0	60	0	0	60	60	1.233333	6.755245	0.033333	0	0	0.8	0.846901	0	2	0.066667	0.253708	0	0	-0.733333	0.907187	-2	0	29.202586	0.402796	0	60	0	0	60	60	2.5625	10.134379	0.0625	0	0	0.78125	0.83219	0	2	0.0625	0.245935	0	0	-0.71875	0.888434	-2	0	29.202586	0.402796	0	60	0	0	60	60	2.5625	10.134379	0.0625	0	0	0.78125	0.83219	0	2	0.0625	0.245935	0	0	-0.71875	0.888434	-2	0	1	0	0	0	0	0.454545	0.787879	0	29.202586	0.402796	0	60	0	0	60	60	2.5625	10.134379	0.0625	0	0	0.78125	0.83219	0	2	0.0625	0.245935	0	0	-0.71875	0.888434	-2	0	27.222222	2.206916	0	60	0	0	60	60	2.733333	10.454939	0.066667	0	0	0.833333	0.833908	0	2	0.066667	0.253708	0	0	-0.766667	0.897634	-2	0
1925	15	89312882	89314020	1138	2	23.991429	0.770097	0	60	0	0	60	60	1.433333	6.112076	0.066667	0	0	3.233333	9.626412	0	2	0.4	1.220514	0	0	-2.833333	9.784165	-3	0	23.25641	1.423199	0	60	0	0	60	60	0.366667	2.008316	0.033333	0	0	3.033333	9.675719	0	2	0	0	0	0	-3.033333	9.675719	-3	0	25.25	1.847987	0	60	0	0	60	60	0.323529	1.886484	0.029412	0	0	2.735294	9.113123	0	2	0	0	0	0	-2.735294	9.113123	-2	0	1	0	0	0	0	0.43547	0.264267	0.046532	25.378917	1.034552	0	60	0	0	60	60	0.407407	2.116951	0.037037	0	0	1.925926	7.258554	0	2	0	0	0	0	-1.925926	7.258554	-2	0	21.789174	0.596176	0	60	0	0	60	60	0.478261	2.293659	0.043478	0	0	0.434783	0.843482	0	2	0	0	0	0	-0.434783	0.843482	-2	0
1926	15	92368240	92368694	454	1	64.848571	0.504916	0	60	0	0	60	60	83	668.14917	0.058824	0	0	0.470588	0.953714	0	2	0.558824	0.936528	0	2	0.088235	1.357514	-2	2	66.606838	1.153558	0	60	0	0	60	60	76.594595	640.475549	0.067568	0	0	0.743243	2.152162	0	2	0.621622	1.016342	0	2	-0.121622	2.449225	-2	2	66.605263	1.038752	0	60	0	0	60	60	76.594595	640.475549	0.067568	0	0	0.743243	2.152162	0	2	0.621622	1.016342	0	2	-0.121622	2.449225	-2	2	2	0	0	0	0	0.424176	0.21978	0	67.045584	0.682999	0	60	0	0	60	60	77.643836	644.843917	0.068493	0	0	0.753425	2.165261	0	2	0.630137	1.020714	0	2	-0.123288	2.466133	-2	2	65.763533	1.070878	0	60	0	0	60	60	78.746479	653.924301	0.056338	0	0	0.816901	2.19291	0	2	0.732394	1.041397	0	2	-0.084507	2.534034	-2	2
1927	15	93586240	93586374	134	1	4	0	1	60	0	0	60	60	0	0	0	0	0	1.5	1	0	2	22.5	3	21	27	21	4	19	27	4	0	1	60	0	0	60	60	0	0	0	0	0	1.5	1	0	2	22.5	3	21	27	21	4	19	27	4	0	1	60	0	0	60	60	0	0	0	0	0	1.5	1	0	2	22.5	3	21	27	21	4	19	27	0	0	0	0	0	0.481481	0	0	4	0	1	60	0	0	60	60	0	0	0	0	0	1.5	1	0	2	22.5	3	21	27	21	4	19	27	3.982906	0.226132	1	60	0	0	60	60	0	0	0	0	0	1.5	1	0	2	22.5	3	21	27	21	4	19	27
1928	15	96546862	96548150	1288	2	46.2	2.10607	0	60	0	0	60	60	1.183673	7.333353	0.040816	0	0	3.408163	4.649903	0	11	1	0.57735	0	2	-2.408163	4.877322	-11	2	42.361823	0.481214	0	60	0	0	60	60	1.318182	7.736271	0.045455	0	0	3.931818	4.73187	0	11	0.931818	0.586584	0	1	-3	4.950922	-11	1	41.637209	1.880902	0	60	0	0	60	60	1.183673	7.333353	0.040816	0	0	4.428571	4.839077	0	12	0.836735	0.624064	0	1	-3.591837	5.123143	-11	1	2	0	0	0	0	0.370054	0	0	39.05698	1.614984	0	60	0	0	60	60	1.348837	7.825124	0.046512	0	0	5	4.898979	0	12	0.767442	0.570597	0	1	-4.232558	5.140119	-11	1	37.25641	0.64348	0	60	0	0	60	60	1.348837	7.825124	0.046512	0	0	5.767442	4.60764	0	12	0.55814	0.547824	0	1	-5.209302	4.763743	-11	1
1929	15	97057285	97057920	635	1	48.325714	1.36143	0	60.196078	1.40028	0	60	60	2.019608	7.903139	0.078431	0	0	4.117647	9.047977	0	8	0.960784	0.87088	0	2	-3.156863	8.95851	-6	1	49.245014	0.772619	0	60.192308	1.38675	0	60	60	1.980769	7.830284	0.076923	0	0	4.057692	8.969258	0	8	0.961538	0.862316	0	2	-3.096154	8.881043	-6	1	49.368917	0.74427	0	60.185185	1.360828	0	60	60	1.907407	7.690397	0.074074	0	0	3.944444	8.819825	0	8	0.944444	0.855982	0	2	-3	8.730774	-6	1	2	1	0.001572	0	0	0.418239	0.419811	0	49.450142	0.647804	0	60.192308	1.38675	0	60	60	1.980769	7.830284	0.076923	0	0	4.096154	8.955795	0	8	0.961538	0.862316	0	2	-3.134615	8.871697	-6	1	47.692308	0.745978	0	60.2	1.414214	0	60	60	2.06	7.978057	0.08	0	0	3.12	6.726858	0	5	0.98	0.868731	0	2	-2.14	6.624044	-4	1
1930	15	97633481	97634538	1057	2	12.208571	0.904896	0	60	0	0	60	60	1.230769	4.437602	0.076923	0	0	3.153846	1.818706	0	4	1.615385	1.850156	0	4	-1.538462	2.43637	-4	1	12.356125	0.479536	0	60	0	0	60	60	1.230769	4.437602	0.076923	0	0	3.153846	1.818706	0	4	1.615385	1.850156	0	4	-1.538462	2.43637	-4	1	13.67611	1.457626	0	60	0	0	60	60	0.888889	3.771236	0.055556	0	0	2.444444	1.94701	0	4	2.055556	2.940032	0	6	-0.388889	3.61596	-4	2	0	2	0.00189	0	0	0.358223	0.883743	0	15.535613	0.644327	0	60	0	0	60	60	0.941176	3.88057	0.058824	0	0	2.352941	1.966633	0	4	1.941176	2.98895	0	6	-0.411765	3.725903	-4	2	17.470085	0.773556	0	60	0	0	60	60	2.8	9.456827	0.1	0	0	1.9	1.916686	0	4	1.85	2.739093	0	4	-0.05	3.332061	-4	1
1931	15	98274221	98274983	762	1	29.442857	0.946048	0	60	0	0	60	60	0	0	0	0	0	0.15625	0.368902	0	1	0.125	0.336011	0	1	-0.03125	0.53788	-1	1	30.954416	1.110046	0	60	0	0	60	60	0	0	0	0	0	0.111111	0.318728	0	1	0.388889	1.20185	0	1	0.277778	1.27864	-1	1	31.13089	0.837295	0	60	0	0	60	60	0	0	0	0	0	0.108108	0.3148	0	1	0.378378	1.186764	0	1	0.27027	1.261583	-1	1	1	0	0	0	0	0.3827	0	0	31.330484	0.471059	0	60	0	0	60	60	0	0	0	0	0	0.0625	0.245935	0	0	0.4375	1.268413	0	1	0.375	1.3137	0	1	30.34188	0.746371	0	60	0	0	60	60	0	0	0	0	0	0.064516	0.249731	0	0	0.451613	1.286823	0	1	0.387097	1.333602	0	1
1932	15	98379185	98380978	1793	2	33.482857	2.879329	0	60	0	0	60	60	1	6.324555	0.025	0	0	3.9	2.799267	0	7	2.05	7.410838	0	3	-1.85	7.918009	-8	0	34.74359	0.437274	0	60	0	0	60	60	1.052632	6.488857	0.026316	0	0	3.842105	2.756087	0	7	1.131579	4.230974	0	3	-2.710526	4.84856	-7	0	35.975487	1.354402	0	60	0	0	60	60	0.833333	5.773503	0.020833	0	0	3.104167	2.852693	0	7	1.104167	3.788221	0	3	-2	4.538253	-6	1	2	0	0	3	0.001672	0.379041	0.671126	0	38.059829	1.556318	0	60	0	0	60	60	0	0	0	0	0	3.05	2.881862	0	7	0.675	0.997111	0	3	-2.375	3.077524	-6	1	39.276353	0.545616	0	60	0	0	60	60	0	0	0	0	0	2.928571	2.866058	0	7	0.642857	0.98331	0	3	-2.285714	3.030622	-6	1
1933	15	99990703	99991019	316	1	9.085714	0.30949	0	54.545455	18.090681	0.090909	60	60	0	0	0	0	0	0.636364	1.501514	0	1	0	0	0	0	-0.636364	1.501514	-1	0	9.814465	0.561806	0	60	0	0	60	60	0	0	0	0	0	0.636364	1.501514	0	1	0	0	0	0	-0.636364	1.501514	-1	0	9.814465	0.561806	0	60	0	0	60	60	0	0	0	0	0	0.636364	1.501514	0	1	0	0	0	0	-0.636364	1.501514	-1	0	0	0	0	0	0	0.586751	0	0	9.814465	0.561806	0	60	0	0	60	60	0	0	0	0	0	0.636364	1.501514	0	1	0	0	0	0	-0.636364	1.501514	-1	0	9	0	0	60	0	0	60	60	0	0	0	0	0	0.666667	1.658312	0	5	0	0	0	0	-0.666667	1.658312	-5	0
1934	16	5299634	5300868	1234	2	16.411429	2.317712	0	60	0	0	60	60	2.05	9.167879	0.05	0	0	3.8	4.883916	0	6	3.55	6.336818	0	10	-0.25	7.999178	-4	1	19.951567	0.214986	0	60	0	0	60	60	2.05	9.167879	0.05	0	0	3.8	4.883916	0	6	3.55	6.336818	0	10	-0.25	7.999178	-4	1	21.058252	1.053164	0	60	0	0	60	60	1.782609	8.549091	0.043478	0	0	3.782609	4.833186	0	10	4.434783	7.082797	0	21	0.652174	8.6582	-4	17	1	0	0	2	0.001619	0.4583	0.689879	0	22.307692	0.462197	0	60	0	0	60	60	1.782609	8.549091	0.043478	0	0	3.782609	4.833186	0	10	4.434783	7.082797	0	21	0.652174	8.6582	-4	17	22.34188	0.707055	0	60	0	0	60	60	1.576923	8.040762	0.038462	0	0	3.5	4.785394	0	10	4.423077	6.783351	0	21	0.923077	8.069315	-4	17
1935	16	5345047	5345280	233	1	7.674286	0.537607	0.002857	60	0	0	60	60	24.8	65.021022	0.2	0	42	0.9	0.994429	0	2	1.2	1.932184	0	4	0.3	1.888562	-2	3	7.778723	0.415992	0	60	0	0	60	60	4.666667	14	0.111111	0	42	1.222222	0.833333	0	3	0.888889	1.763834	0	4	-0.333333	1.5	-2	3	7.778723	0.415992	0	60	0	0	60	60	4.666667	14	0.111111	0	42	1.222222	0.833333	0	3	0.888889	1.763834	0	4	-0.333333	1.5	-2	3	0	0	0	0	0	0.478632	0	0	7.778723	0.415992	0	60	0	0	60	60	4.666667	14	0.111111	0	42	1.222222	0.833333	0	3	0.888889	1.763834	0	4	-0.333333	1.5	-2	3	7.444444	0.497613	0	60	0	0	60	60	5.25	14.849242	0.125	0	42	1.375	0.744024	1	3	1	1.85164	0	4	-0.375	1.59799	-2	3
