Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
3812	X	4676812	4676880	68	0	42.445714	0.497756	0	60	0	0	60	60	1.347826	8.420128	0.021739	0	0	2.347826	3.099945	0	6	3.391304	2.703728	0	7	1.043478	3.224603	-3	5	42.757143	0.431906	0	60	0	0	60	60	1.377778	8.512795	0.022222	0	0	2.4	3.114482	0	6	3.422222	2.726043	0	7	1.022222	3.25778	-3	5	42.757143	0.431906	0	60	0	0	60	60	1.377778	8.512795	0.022222	0	0	2.4	3.114482	0	6	3.422222	2.726043	0	7	1.022222	3.25778	-3	5	2	0	0	0	0	0.391304	0.927536	0	42.757143	0.431906	0	60	0	0	60	60	1.377778	8.512795	0.022222	0	0	2.4	3.114482	0	6	3.422222	2.726043	0	7	1.022222	3.25778	-3	5	42.923077	0.26685	0	60	0	0	60	60	1.377778	8.512795	0.022222	0	0	2.333333	3.111562	0	6	3.466667	2.718623	0	7	1.133333	3.237564	-3	5
3813	X	5835353	5835426	73	0	13.068571	0.253086	0	60	0	0	60	60	0	0	0	0	0	4.785714	5.535599	0	15	0.714286	1.683795	0	2	-4.071429	5.967402	-13	0	13	0	0	60	0	0	60	60	0	0	0	0	0	5.153846	5.580414	0	15	0.769231	1.739437	0	2	-4.384615	6.090135	-13	0	13	0	0	60	0	0	60	60	0	0	0	0	0	5.153846	5.580414	0	15	0.769231	1.739437	0	2	-4.384615	6.090135	-13	0	0	0	0	0	0	0.459459	0	0	13	0	0	60	0	0	60	60	0	0	0	0	0	5.153846	5.580414	0	15	0.769231	1.739437	0	2	-4.384615	6.090135	-13	0	12.569801	0.495811	0	60	0	0	60	60	0	0	0	0	0	5.153846	5.580414	0	15	0.769231	1.739437	0	2	-4.384615	6.090135	-13	0
3814	X	6077054	6077128	74	0	41.614286	0.820456	0	60	0	0	60	60	1.204545	5.584778	0.045455	0	0	0.318182	0.518169	0	1	0.295455	0.461522	0	1	-0.022727	0.698458	-1	1	40.447368	0.500526	0	60	0	0	60	60	0.619048	4.011887	0.02381	0	0	0.309524	0.517409	0	1	0.309524	0.467901	0	1	0	0.69843	-1	1	40.447368	0.500526	0	60	0	0	60	60	0.619048	4.011887	0.02381	0	0	0.309524	0.517409	0	1	0.309524	0.467901	0	1	0	0.69843	-1	1	2	0	0	0	0	0.293333	1	0	40.447368	0.500526	0	60	0	0	60	60	0.619048	4.011887	0.02381	0	0	0.309524	0.517409	0	1	0.309524	0.467901	0	1	0	0.69843	-1	1	37.205128	2.760554	0	60	0	0	60	60	0.604651	3.964963	0.023256	0	0	0.302326	0.513387	0	1	0.302326	0.464701	0	1	0	0.690066	-1	1
3815	X	6511311	6511387	76	0	29.131429	2.904376	0	60	0	0	60	60	0	0	0	0	0	0.431818	1.420739	0	1	0.431818	1.689884	0	1	0	2.199366	-1	0	37.679487	1.701745	0	60	0	0	60	60	0	0	0	0	0	0.44186	1.435972	0	1	0.44186	1.708554	0	1	0	2.225395	-1	0	37.679487	1.701745	0	60	0	0	60	60	0	0	0	0	0	0.44186	1.435972	0	1	0.44186	1.708554	0	1	0	2.225395	-1	0	2	0	0	0	0	0.324675	0	0	37.679487	1.701745	0	60	0	0	60	60	0	0	0	0	0	0.44186	1.435972	0	1	0.44186	1.708554	0	1	0	2.225395	-1	0	48.683761	5.926188	0	59.952381	0.377964	0	60	60	0.619048	4.913538	0.015873	0	0	0.857143	2.326961	0	1	0.380952	1.474827	0	1	-0.47619	2.519966	-1	0
3816	X	7546405	7546487	82	0	38.362857	0.903538	0	52.435897	19.985251	0.051282	2	60	176.923077	403.370235	0.205128	0	989	9.384615	29.35501	0	38	2.769231	12.084051	0	2	-6.615385	32.074433	-38	2	39	0	0	52.435897	19.985251	0.051282	2	60	176.923077	403.370235	0.205128	0	989	9.384615	29.35501	0	38	2.769231	12.084051	0	2	-6.615385	32.074433	-38	2	39	0	0	52.435897	19.985251	0.051282	2	60	176.923077	403.370235	0.205128	0	989	9.384615	29.35501	0	38	2.769231	12.084051	0	2	-6.615385	32.074433	-38	2	2	0	0	0	0	0.349398	0	0	39	0	0	52.435897	19.985251	0.051282	2	60	176.923077	403.370235	0.205128	0	989	9.384615	29.35501	0	38	2.769231	12.084051	0	2	-6.615385	32.074433	-38	2	40.948718	1.344913	0	53.444444	18.753855	0.044444	2	60	153.333333	379.762366	0.177778	0	823	8.2	27.452107	0	6	2.666667	11.281521	0	2	-5.533333	29.961794	-6	2
3817	X	8175799	8175885	86	0	19.694286	0.634013	0	60	0	0	60	60	0	0	0	0	0	1.05	1.761429	0	4	0.2	0.615587	0	0	-0.85	1.980829	-4	0	18	0	0	60	0	0	60	60	0	0	0	0	0	0.944444	1.696787	0	4	0.222222	0.646762	0	2	-0.722222	1.934381	-4	2	18	0	0	60	0	0	60	60	0	0	0	0	0	0.944444	1.696787	0	4	0.222222	0.646762	0	2	-0.722222	1.934381	-4	2	1	0	0	0	0	0.413793	0	0	18	0	0	60	0	0	60	60	0	0	0	0	0	0.944444	1.696787	0	4	0.222222	0.646762	0	2	-0.722222	1.934381	-4	2	18.626781	0.48435	0	60	0	0	60	60	0	0	0	0	0	0.894737	1.663154	0	4	0.210526	0.630604	0	2	-0.684211	1.887168	-4	2
3818	X	10096316	10096410	94	0	28.148571	0.536021	0	60	0	0	60	60	0.586207	3.156821	0.034483	0	0	1.103448	1.175489	0	3	0.793103	0.861034	0	2	-0.310345	1.105294	-2	1	29.520833	0.87032	0	60	0	0	60	60	0.548387	3.05329	0.032258	0	0	1.129032	1.203936	0	3	0.774194	0.844972	0	2	-0.354839	1.112007	-2	1	29.520833	0.87032	0	60	0	0	60	60	0.548387	3.05329	0.032258	0	0	1.129032	1.203936	0	3	0.774194	0.844972	0	2	-0.354839	1.112007	-2	1	1	0	0	0	0	0.421053	0	0	29.520833	0.87032	0	60	0	0	60	60	0.548387	3.05329	0.032258	0	0	1.129032	1.203936	0	3	0.774194	0.844972	0	2	-0.354839	1.112007	-2	1	30.54416	0.498757	0	60	0	0	60	60	0.53125	3.005204	0.03125	0	0	1.21875	1.288519	0	3	0.78125	0.83219	0	2	-0.4375	1.189673	-2	1
3819	X	14065284	14065406	122	1	53.211429	2.459036	0	60	0	0	60	60	0.457627	3.515101	0.016949	0	0	0.762712	1.557396	0	4	0	0	0	0	-0.762712	1.557396	-4	0	50.903226	1.143517	0	60	0	0	60	60	0.519231	3.744226	0.019231	0	0	0.923077	1.655012	0	4	0	0	0	0	-0.923077	1.655012	-4	0	50.903226	1.143517	0	60	0	0	60	60	0.519231	3.744226	0.019231	0	0	0.923077	1.655012	0	4	0	0	0	0	-0.923077	1.655012	-4	0	2	0	0	0	0	0.186992	0.569106	0	50.903226	1.143517	0	60	0	0	60	60	0.519231	3.744226	0.019231	0	0	0.923077	1.655012	0	4	0	0	0	0	-0.923077	1.655012	-4	0	52.418803	0.538346	0	60	0	0	60	60	0.482143	3.608027	0.017857	0	0	0.982143	1.634748	0	4	0	0	0	0	-0.982143	1.634748	-4	0
3820	X	15843573	15843707	134	1	13.4	0.490599	0	60	0	0	60	60	2.428571	6.284465	0.142857	0	14	0.642857	0.841897	0	2	0.428571	0.513553	0	1	-0.214286	0.974961	-2	1	13	0	0	60	0	0	60	60	2.615385	6.500493	0.153846	0	14	0.692308	0.85485	0	2	0.461538	0.518875	0	1	-0.230769	1.012739	-2	1	13	0	0	60	0	0	60	60	2.615385	6.500493	0.153846	0	14	0.692308	0.85485	0	2	0.461538	0.518875	0	1	-0.230769	1.012739	-2	1	0	0	0	1	0.007407	0.355556	0	0	13	0	0	60	0	0	60	60	2.615385	6.500493	0.153846	0	14	0.692308	0.85485	0	2	0.461538	0.518875	0	1	-0.230769	1.012739	-2	1	13	0	0	60	0	0	60	60	2.615385	6.500493	0.153846	0	14	0.692308	0.85485	0	2	0.461538	0.518875	0	1	-0.230769	1.012739	-2	1
3821	X	16536834	16536975	141	1	26	0	0	60	0	0	60	60	0.428571	2.267787	0.035714	0	0	1.035714	1.47779	0	3	0.142857	0.755929	0	0	-0.892857	1.749906	-3	0	25.097902	0.585201	0	60	0	0	60	60	0.428571	2.267787	0.035714	0	0	1.035714	1.47779	0	3	0.142857	0.755929	0	0	-0.892857	1.749906	-3	0	25.097902	0.585201	0	60	0	0	60	60	0.428571	2.267787	0.035714	0	0	1.035714	1.47779	0	3	0.142857	0.755929	0	0	-0.892857	1.749906	-3	0	1	0	0	0	0	0.521127	1	0	25.097902	0.585201	0	60	0	0	60	60	0.428571	2.267787	0.035714	0	0	1.035714	1.47779	0	3	0.142857	0.755929	0	0	-0.892857	1.749906	-3	0	23.293447	0.455992	0	60	0	0	60	60	0.461538	2.353394	0.038462	0	0	1.115385	1.505375	0	3	0.153846	0.784465	0	0	-0.961538	1.799573	-3	0
3822	X	17786727	17786883	156	1	51.96	1.565605	0	60	0	0	60	60	8.428571	60.411575	0.035714	0	0	0.339286	0.514403	0	1	1.803571	13.091871	0	0	1.464286	13.149441	-1	0	48.683544	0.576488	0	60	0	0	60	60	9.254902	63.298608	0.039216	0	0	0.333333	0.516398	0	1	1.941176	13.720659	0	0	1.607843	13.778358	-1	0	48.683544	0.576488	0	60	0	0	60	60	9.254902	63.298608	0.039216	0	0	0.333333	0.516398	0	1	1.941176	13.720659	0	0	1.607843	13.778358	-1	0	2	0	0	0	0	0.573248	0	0	48.683544	0.576488	0	60	0	0	60	60	9.254902	63.298608	0.039216	0	0	0.333333	0.516398	0	1	1.941176	13.720659	0	0	1.607843	13.778358	-1	0	50.746439	0.898305	0	60	0	0	60	60	9.076923	62.6881	0.038462	0	0	0.269231	0.447888	0	1	1.903846	13.588143	0	0	1.634615	13.633909	-1	0
3823	X	17949442	17949601	159	1	45.817143	0.686123	0	60	0	0	60	60	0	0	0	0	0	0.729167	1.316662	0	3	0.104167	0.371288	0	0	-0.625	1.393373	-3	0	45	0	0	60	0	0	60	60	0	0	0	0	0	0.673913	1.248187	0	2	0.108696	0.378785	0	0	-0.565217	1.327524	-2	0	45	0	0	60	0	0	60	60	0	0	0	0	0	0.673913	1.248187	0	2	0.108696	0.378785	0	0	-0.565217	1.327524	-2	0	2	0	0	0	0	0.5	0.83125	0	45	0	0	60	0	0	60	60	0	0	0	0	0	0.673913	1.248187	0	2	0.108696	0.378785	0	0	-0.565217	1.327524	-2	0	43.678063	0.5919	0	60	0	0	60	60	0	0	0	0	0	0.659574	1.238453	0	2	0.106383	0.374981	0	0	-0.553191	1.315601	-2	0
3824	X	18584665	18584830	165	1	47.605714	0.489396	0	60	0	0	60	60	0	0	0	0	0	0.326531	0.746876	0	2	0	0	0	0	-0.326531	0.746876	-2	0	50.137725	0.828092	0	60	0	0	60	60	0	0	0	0	0	0.313725	0.73458	0	2	0	0	0	0	-0.313725	0.73458	-2	0	50.137725	0.828092	0	60	0	0	60	60	0	0	0	0	0	0.313725	0.73458	0	2	0	0	0	0	-0.313725	0.73458	-2	0	2	0	0	0	0	0.349398	0	0	50.137725	0.828092	0	60	0	0	60	60	0	0	0	0	0	0.313725	0.73458	0	2	0	0	0	0	-0.313725	0.73458	-2	0	48.51567	0.740007	0	60	0	0	60	60	0	0	0	0	0	0.313725	0.73458	0	2	0	0	0	0	-0.313725	0.73458	-2	0
3825	X	19100536	19100708	172	1	9.065714	2.960818	0.182857	60	0	0	60	60	0	0	0	0	0	0.933333	1.437591	0	3	0.066667	0.258199	0	0	-0.866667	1.505545	-3	0	11.597701	0.491777	0	60	0	0	60	60	0	0	0	0	0	1.153846	1.724633	0	3	0.076923	0.27735	0	0	-1.076923	1.800997	-3	0	11.597701	0.491777	0	60	0	0	60	60	0	0	0	0	0	1.153846	1.724633	0	3	0.076923	0.27735	0	0	-1.076923	1.800997	-3	0	0	0	0	1	0.00578	0.369942	0	0	11.597701	0.491777	0	60	0	0	60	60	0	0	0	0	0	1.153846	1.724633	0	3	0.076923	0.27735	0	0	-1.076923	1.800997	-3	0	12	0	0	60	0	0	60	60	0	0	0	0	0	1.153846	1.724633	0	3	0.076923	0.27735	0	0	-1.076923	1.800997	-3	0
3826	X	19233434	19233607	173	1	49.748571	0.61935	0	60	0	0	60	60	0.833333	4.504715	0.037037	0	0	0.777778	1.396311	0	2	0.037037	0.190626	0	0	-0.740741	1.416682	-2	0	49.342857	0.476026	0	60	0	0	60	60	0.882353	4.633129	0.039216	0	0	0.745098	1.397757	0	2	0.039216	0.196039	0	0	-0.705882	1.418367	-2	0	49.342857	0.476026	0	60	0	0	60	60	0.882353	4.633129	0.039216	0	0	0.745098	1.397757	0	2	0.039216	0.196039	0	0	-0.705882	1.418367	-2	0	2	0	0	0	0	0.356322	0.850575	0	49.342857	0.476026	0	60	0	0	60	60	0.882353	4.633129	0.039216	0	0	0.745098	1.397757	0	2	0.039216	0.196039	0	0	-0.705882	1.418367	-2	0	49.737892	0.841573	0	60	0	0	60	60	0.865385	4.589113	0.038462	0	0	0.730769	1.387838	0	2	0.038462	0.194184	0	0	-0.692308	1.4078	-2	0
3827	X	21294272	21294481	209	1	9.151429	0.532535	0	60	0	0	60	60	0	0	0	0	0	0.416667	0.900337	0	1	0	0	0	0	-0.416667	0.900337	-1	0	9.606635	0.851751	0	60	0	0	60	60	0	0	0	0	0	0.454545	0.934199	0	1	0	0	0	0	-0.454545	0.934199	-1	0	9.606635	0.851751	0	60	0	0	60	60	0	0	0	0	0	0.454545	0.934199	0	1	0	0	0	0	-0.454545	0.934199	-1	0	0	0	0	0	0	0.290476	0.485714	0	9.606635	0.851751	0	60	0	0	60	60	0	0	0	0	0	0.454545	0.934199	0	1	0	0	0	0	-0.454545	0.934199	-1	0	11.22792	0.42009	0	60	0	0	60	60	1.166667	4.041452	0.083333	0	0	0.416667	0.900337	0	1	0	0	0	0	-0.416667	0.900337	-1	0
3828	X	21555915	21556129	214	1	18.702857	1.342598	0	60	0	0	60	60	0	0	0	0	0	1.227273	1.066004	0	3	0.090909	0.294245	0	0	-1.136364	1.125271	-3	0	28.282407	3.898582	0	60	0	0	60	60	0	0	0	0	0	0.857143	1.004193	0	2	0.057143	0.235504	0	0	-0.8	1.023259	-2	0	28.282407	3.898582	0	60	0	0	60	60	0	0	0	0	0	0.857143	1.004193	0	2	0.057143	0.235504	0	0	-0.8	1.023259	-2	0	1	0	0	0	0	0.32093	1	0	28.282407	3.898582	0	60	0	0	60	60	0	0	0	0	0	0.857143	1.004193	0	2	0.057143	0.235504	0	0	-0.8	1.023259	-2	0	38.039886	1.317402	0	60	0	0	60	60	0	0	0	0	0	0.731707	0.975305	0	2	0.04878	0.218085	0	0	-0.682927	0.985876	-2	0
3829	X	21847303	21847524	221	1	36.642857	0.718876	0	60	0	0	60	60	239.263158	717.667607	0.157895	0	879	2.5	2.190273	0	6	1.447368	2.164797	0	5	-1.052632	2.524982	-5	2	37.201794	0.402242	0	60	0	0	60	60	233.128205	709.197292	0.153846	0	879	2.435897	2.198024	0	6	1.410256	2.148659	0	5	-1.025641	2.497232	-5	2	37.201794	0.402242	0	60	0	0	60	60	233.128205	709.197292	0.153846	0	879	2.435897	2.198024	0	6	1.410256	2.148659	0	5	-1.025641	2.497232	-5	2	2	0	0	0	0	0.364865	0	0	37.201794	0.402242	0	60	0	0	60	60	233.128205	709.197292	0.153846	0	879	2.435897	2.198024	0	6	1.410256	2.148659	0	5	-1.025641	2.497232	-5	2	37.740741	0.457969	0	60	0	0	60	60	221.756098	693.107235	0.146341	0	616	2.439024	2.14533	0	6	1.365854	2.10661	0	5	-1.073171	2.443259	-4	1
3830	X	21937131	21937355	224	1	18.148571	0.647398	0	60	0	0	60	60	39.157895	170.685306	0.052632	0	0	9.631579	12.958097	0	26	2.526316	4.659142	0	12	-7.105263	11.647101	-26	4	19.384956	0.487665	0	60	0	0	60	60	37.2	166.363458	0.05	0	0	9.15	12.795044	0	26	2.6	4.546832	0	12	-6.55	11.605239	-26	4	19.384956	0.487665	0	60	0	0	60	60	37.2	166.363458	0.05	0	0	9.15	12.795044	0	26	2.6	4.546832	0	12	-6.55	11.605239	-26	4	1	0	0	0	0	0.364444	1	0	19.384956	0.487665	0	60	0	0	60	60	37.2	166.363458	0.05	0	0	9.15	12.795044	0	26	2.6	4.546832	0	12	-6.55	11.605239	-26	4	20.589744	0.8959	0	60	0	0	60	60	33.818182	158.621333	0.045455	0	0	8.454545	12.38558	0	26	2.909091	4.809802	0	12	-5.545455	11.591159	-26	4
3831	X	22801757	22801993	236	1	44.654286	0.649374	0	60	0	0	60	60	5.604167	38.387021	0.020833	0	0	0.875	1.044234	0	2	2.6875	8.515708	1	2	1.8125	8.499452	-1	1	45.92437	0.264963	0	60	0	0	60	60	5.489796	37.993488	0.020408	0	0	0.959184	1.079336	0	3	2.632653	8.435278	1	2	1.673469	8.444396	-2	1	45.92437	0.264963	0	60	0	0	60	60	5.489796	37.993488	0.020408	0	0	0.959184	1.079336	0	3	2.632653	8.435278	1	2	1.673469	8.444396	-2	1	2	0	0	0	0	0.324895	0.388186	0	45.92437	0.264963	0	60	0	0	60	60	5.489796	37.993488	0.020408	0	0	0.959184	1.079336	0	3	2.632653	8.435278	1	2	1.673469	8.444396	-2	1	40.97151	2.935358	0	60	0	0	60	60	5.489796	37.993488	0.020408	0	0	1	1.06066	0	3	2.612245	8.440518	1	2	1.612245	8.455315	-2	1
3832	X	23594137	23594389	252	1	50.968571	1.027772	0	60	0	0	60	60	0.444444	3.265986	0.018519	0	0	3.037037	4.714342	0	12	0.148148	0.358583	0	1	-2.888889	4.820032	-12	1	51.311024	0.463826	0	60	0	0	60	60	0.45283	3.296654	0.018868	0	0	2.811321	4.455147	0	12	0.150943	0.36142	0	1	-2.660377	4.561306	-12	1	51.311024	0.463826	0	60	0	0	60	60	0.45283	3.296654	0.018868	0	0	2.811321	4.455147	0	12	0.150943	0.36142	0	1	-2.660377	4.561306	-12	1	2	0	0	0	0	0.383399	0	0	51.311024	0.463826	0	60	0	0	60	60	0.45283	3.296654	0.018868	0	0	2.811321	4.455147	0	12	0.150943	0.36142	0	1	-2.660377	4.561306	-12	1	48.316239	1.420158	0	60	0	0	60	60	0.436364	3.236159	0.018182	0	0	2.690909	4.366848	0	11	0.236364	0.543093	0	1	-2.454545	4.496164	-10	1
3833	X	24211388	24211652	264	1	43.074286	1.204182	0	60	0	0	60	60	0	0	0	0	0	1.787234	1.178359	0	3	0.06383	0.247092	0	0	-1.723404	1.228327	-3	0	43.665414	0.503654	0	60	0	0	60	60	0	0	0	0	0	1.808511	1.191242	0	3	0.06383	0.247092	0	0	-1.744681	1.241809	-3	0	43.665414	0.503654	0	60	0	0	60	60	0	0	0	0	0	1.808511	1.191242	0	3	0.06383	0.247092	0	0	-1.744681	1.241809	-3	0	2	0	0	0	0	0.422642	1	0	43.665414	0.503654	0	60	0	0	60	60	0	0	0	0	0	1.808511	1.191242	0	3	0.06383	0.247092	0	0	-1.744681	1.241809	-3	0	45.034188	0.777523	0	60	0	0	60	60	0	0	0	0	0	1.75	1.211646	0	3	0.0625	0.244623	0	0	-1.6875	1.257425	-3	0
3834	X	24244641	24244906	265	1	37.86	0.393864	0	60	0	0	60	60	1.902439	8.578476	0.04878	0	0	4.146341	6.405314	0	17	1.756098	2.288892	0	4	-2.390244	6.394834	-15	3	39.108614	0.387056	0	60	0	0	60	60	1.902439	8.578476	0.04878	0	0	3.756098	6.077748	0	14	1.682927	2.263173	0	4	-2.073171	5.934603	-14	3	39.108614	0.387056	0	60	0	0	60	60	1.902439	8.578476	0.04878	0	0	3.756098	6.077748	0	14	1.682927	2.263173	0	4	-2.073171	5.934603	-14	3	2	0	0	0	0	0.383459	0.906015	0	39.108614	0.387056	0	60	0	0	60	60	1.902439	8.578476	0.04878	0	0	3.756098	6.077748	0	14	1.682927	2.263173	0	4	-2.073171	5.934603	-14	3	38.769231	0.502302	0	60	0	0	60	60	1.902439	8.578476	0.04878	0	0	3.780488	6.06429	0	14	1.731707	2.247492	0	4	-2.04878	5.945381	-14	3
3835	X	24969975	24970256	281	1	23.734286	0.83664	0	60	0	0	60	60	2.038462	10.394155	0.038462	0	0	3	2.315167	0	6	0.038462	0.196116	0	0	-2.961538	2.306179	-6	0	26.805654	0.957077	0	60	0	0	60	60	1.827586	9.841853	0.034483	0	0	2.724138	2.343632	0	6	0.034483	0.185695	0	0	-2.689655	2.331515	-6	0	26.805654	0.957077	0	60	0	0	60	60	1.827586	9.841853	0.034483	0	0	2.724138	2.343632	0	6	0.034483	0.185695	0	0	-2.689655	2.331515	-6	0	1	1	0.003546	0	0	0.386525	0	0	26.805654	0.957077	0	60	0	0	60	60	1.827586	9.841853	0.034483	0	0	2.724138	2.343632	0	6	0.034483	0.185695	0	0	-2.689655	2.331515	-6	0	28.726496	0.446394	0	60	0	0	60	60	1.827586	9.841853	0.034483	0	0	2.586207	2.383234	0	6	0	0	0	0	-2.586207	2.383234	-6	0
3836	X	27484041	27484383	342	1	50.288571	1.360362	0	59.036364	7.146519	0	60	60	0	0	0	0	0	1.8	2.180724	0	5	4.381818	17.598917	0	3	2.581818	17.490411	-3	3	45.813953	0.629899	0	58.980769	7.349778	0	60	60	0	0	0	0	0	1.826923	2.229228	0	5	4.576923	18.086227	0	3	2.75	17.980245	-3	3	45.813953	0.629899	0	58.980769	7.349778	0	60	60	0	0	0	0	0	1.826923	2.229228	0	5	4.576923	18.086227	0	3	2.75	17.980245	-3	3	2	0	0	1	0.002915	0.317784	0.717201	0	45.813953	0.629899	0	58.980769	7.349778	0	60	60	0	0	0	0	0	1.826923	2.229228	0	5	4.576923	18.086227	0	3	2.75	17.980245	-3	3	45.968661	0.998077	0	59	7.28011	0	60	60	0	0	0	0	0	1.716981	2.213398	0	5	4.377358	17.941386	0	3	2.660377	17.810912	-3	3
3837	X	27653351	27653695	344	1	34.274286	4.247254	0	60	0	0	60	60	0.215686	1.540308	0.019608	0	0	1.215686	2.360625	0	4	1.529412	2.670977	0	6	0.313725	3.184275	-2	6	35.482659	1.714724	0	60	0	0	60	60	0	0	0	0	0	1.590909	2.452509	0	4	1.75	2.821224	0	7	0.159091	3.477122	-2	6	35.482659	1.714724	0	60	0	0	60	60	0	0	0	0	0	1.590909	2.452509	0	4	1.75	2.821224	0	7	0.159091	3.477122	-2	6	2	0	0	1	0.002899	0.333333	0	0	35.482659	1.714724	0	60	0	0	60	60	0	0	0	0	0	1.590909	2.452509	0	4	1.75	2.821224	0	7	0.159091	3.477122	-2	6	37.213675	0.945628	0	60	0	0	60	60	0	0	0	0	0	1.659574	2.361619	0	4	1.595745	2.642953	0	6	-0.06383	3.233011	-2	6
3838	X	28649864	28650234	370	1	54.485714	2.638392	0	60	0	0	60	60	1.288136	6.502124	0.033898	0	0	1.915254	1.887236	0	5	0	0	0	0	-1.915254	1.887236	-5	0	50.85755	0.853359	0	60	0	0	60	60	1.381818	6.728851	0.036364	0	0	2.254545	1.868037	0	5	0	0	0	0	-2.254545	1.868037	-5	0	50.80914	0.852219	0	60	0	0	60	60	1.381818	6.728851	0.036364	0	0	2.254545	1.868037	0	5	0	0	0	0	-2.254545	1.868037	-5	0	2	0	0	0	0	0.3531	0.695418	0	50.797721	0.876092	0	60	0	0	60	60	1.381818	6.728851	0.036364	0	0	2.254545	1.868037	0	5	0	0	0	0	-2.254545	1.868037	-5	0	48.529915	1.266532	0	60	0	0	60	60	1.461538	6.915347	0.038462	0	0	2.423077	1.933666	0	5	0	0	0	0	-2.423077	1.933666	-5	0
3839	X	28690248	28690619	371	1	16.24	0.427695	0	60	0	0	60	60	0	0	0	0	0	0.058824	0.242536	0	0	0.117647	0.332106	0	1	0.058824	0.242536	0	0	18.239316	0.96791	0	60	0	0	60	60	0	0	0	0	0	0.052632	0.229416	0	0	0.105263	0.315302	0	1	0.052632	0.229416	0	0	18.284182	0.955849	0	60	0	0	60	60	0	0	0	0	0	0.052632	0.229416	0	0	0.105263	0.315302	0	1	0.052632	0.229416	0	0	1	2	0.005376	0	0	0.36828	0	0	18.42735	0.789027	0	60	0	0	60	60	0	0	0	0	0	0.052632	0.229416	0	0	0.105263	0.315302	0	1	0.052632	0.229416	0	0	20.262108	0.483694	0	60	0	0	60	60	0	0	0	0	0	0.045455	0.213201	0	0	0.136364	0.35125	0	1	0.090909	0.294245	0	0
3840	X	28745658	28746030	372	1	6.668571	1.053789	0.234286	60	0	0	60	60	0.363636	1.206045	0	0	0	0	0	0	0	0.363636	0.6742	0	1	0.363636	0.6742	0	1	7.173789	0.93869	0	60	0	0	60	60	0.363636	1.206045	0	0	0	0	0	0	0	0.363636	0.6742	0	1	0.363636	0.6742	0	1	7.286096	1.009855	0	60	0	0	60	60	0.363636	1.206045	0	0	0	0	0	0	0	0.363636	0.6742	0	1	0.363636	0.6742	0	1	0	1	0.002681	0	0	0.410188	1	0	7.304843	1.039755	0	60	0	0	60	60	0.363636	1.206045	0	0	0	0	0	0	0	0.363636	0.6742	0	1	0.363636	0.6742	0	1	11.133903	1.318773	0	60	0	0	60	60	0	0	0	0	0	0.142857	0.534522	0	0	0.285714	0.61125	0	1	0.142857	0.864438	0	1
