Index	Chr	Start	End	SV_size	SV_Cat	Info	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
2195	14	23922246	23922646	400	1	asm	23.62	1.348309	0.002857	60	0	0	60	60	742.825397	1235.61456	0.380952	0	2858	0.984127	0.28353	1	1	0	0	0	0	-0.984127	0.28353	-1	-1	23	0	0.98	60	0	0	60	60	754.806452	1242.006558	0.387097	0	2858	0.983871	0.285837	1	1	0	0	0	0	-0.983871	0.285837	-1	-1	23	0	0.982544	60	0	0	60	60	754.806452	1242.006558	0.387097	0	2858	0.983871	0.285837	1	1	0	0	0	0	-0.983871	0.285837	-1	-1	0	27	0.067332	4	0.009975	0.339152	0.533666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.962857	1.634616	0	60	0	0	60	60	754.522388	1094.404755	0.567164	0	2144	2.552239	2.797637	0	6	2.074627	2.162444	0	5	-0.477612	1.222989	-2	0
2196	14	24449161	24467690	18529	3	yes	31.934286	0.814427	0	29.6	23.176053	0.028571	3	60	60.942857	251.933925	0.085714	0	0	1.857143	7.978437	0	2	3.314286	7.653417	0	7	1.457143	6.504943	0	6	28.817664	0.775206	0	30.3125	22.720514	0.03125	4	60	25.1875	127.85638	0.0625	0	0	2	8.339568	0	2	3.5625	7.963374	0	7	1.5625	6.801032	0	6	19.638066	5.594623	0.00027	38.884298	19.663075	0.008264	9	60	21.975207	120.265364	0.099174	0	4	1.206612	4.512792	0	4	1.363636	4.328202	0	2	0.157025	3.888033	-2	2	1	23	0.001241	10	0.00054	0.444792	0.433081	0.002536	18	0	0	22.944444	17.154907	0	9	60	34.833333	53.62314	0.388889	0	142	0.833333	1.424574	0	2	0.833333	1.098127	0	3	0	1.608799	-1	2	16.396011	0.495564	0	22.944444	17.154907	0	9	60	34.833333	53.62314	0.388889	0	142	0.833333	1.424574	0	2	0.833333	1.098127	0	3	0	1.608799	-1	2
2197	14	24449461	24464990	15529	3	yes	28.988571	0.933236	0	29.484848	22.862526	0.030303	3	60	24.424242	125.919128	0.060606	0	0	1.939394	8.215608	0	2	3.454545	7.862454	0	7	1.515152	6.699446	0	6	26.458689	2.190337	0	32.633333	22.203577	0	4	60	24.033333	131.635988	0.033333	0	0	2.166667	8.59865	0	2	3.8	8.176501	0	7	1.633333	7.029413	-1	6	19.620308	5.900844	0.000322	41.372727	18.286135	0	13	60	21.845455	125.801444	0.072727	0	0	1.290909	4.722279	0	4	1.427273	4.522034	0	2	0.136364	4.062532	-3	2	1	23	0.001481	3	0.000193	0.453767	0.448873	0.001352	22.908832	0.437795	0	31.153846	13.466083	0	13	60	19.038462	46.256226	0.192308	0	141	0.576923	1.205755	0	1	0.307692	0.679366	0	2	-0.269231	1.115623	-1	1	22.507123	0.500663	0	28.791667	13.253315	0	13	44	21.458333	48.375325	0.208333	0	141	0.708333	1.267629	0	1	0.375	0.710939	0	2	-0.333333	1.167184	-1	1
2198	14	26147100	26147457	357	1	asm	40.891429	3.241862	0	59.711538	2.080126	0	60	60	238.384615	614.944319	0.346154	0	466	0.807692	1.188812	0	2	0.711538	1.588396	0	2	-0.096154	1.587446	-2	1	8.794118	7.34178	0.482857	59.722222	2.041241	0	60	60	229.555556	604.939219	0.333333	0	466	1.296296	1.422589	0	4	0.888889	1.550005	0	2	-0.407407	1.775287	-2	1	8.926752	7.293771	0.472067	59.722222	2.041241	0	60	60	229.555556	604.939219	0.333333	0	466	1.296296	1.422589	0	4	0.888889	1.550005	0	2	-0.407407	1.775287	-2	1	0	2	0.005587	0	0	0.5	0.882682	0.081006	8.29085	6.218195	0.482857	59.716981	2.060408	0	60	60	233.886792	609.882355	0.339623	0	466	1.320755	1.424694	0	4	0.886792	1.564761	0	2	-0.433962	1.781415	-2	1	24.606838	1.488761	0	60	0	0	60	60	222.348837	756.211072	0.139535	0	39	1.186047	1.500092	0	4	3.697674	5.922254	0	16	2.511628	6.441577	-2	15
2199	14	26283873	26284799	926	1	yes	18	0	0	60	0	0	60	60	277.645161	654.322222	0.193548	0	1060	0.322581	0.540808	0	1	0	0	0	0	-0.322581	0.540808	-1	0	12.148148	1.04512	0	60	0	0	60	60	254.647059	628.410351	0.205882	0	1060	0.382353	0.603761	0	1	0	0	0	0	-0.382353	0.603761	-1	0	12.619612	0.779126	0	60	0	0	60	60	254.647059	628.410351	0.205882	0	1060	0.382353	0.603761	0	1	0	0	0	0	-0.382353	0.603761	-1	0	0	1	0.001079	0	0	0.432578	0.427184	0	12.854701	0.352905	0	60	0	0	60	60	3.923077	14.144855	0.076923	0	0	0.461538	0.77625	0	2	0	0	0	0	-0.461538	0.77625	-2	0	23.541311	0.850464	0	60	0	0	60	60	870.677419	1256.81246	0.451613	0	3169	0.193548	0.542792	0	1	0	0	0	0	-0.193548	0.542792	-1	0
2200	14	26821872	26821968	96	0	asm	26.848571	0.578939	0	59.96875	0.176777	0	60	60	3.96875	17.432791	0.0625	0	0	56.84375	46.182045	0	96	2.40625	5.934369	0	4	-54.4375	49.066076	-96	4	7.816327	3.266029	0.244898	60	0	0	60	60	4.37931	18.292102	0.068966	0	0	62.724138	44.489081	0	96	2.655172	6.189137	0	19	-60.068966	48.115138	-96	19	7.816327	3.266029	0.244898	60	0	0	60	60	4.37931	18.292102	0.068966	0	0	62.724138	44.489081	0	96	2.655172	6.189137	0	19	-60.068966	48.115138	-96	19	0	0	0	6	0.061856	0.247423	1	0	7.816327	3.266029	0.244898	60	0	0	60	60	4.37931	18.292102	0.068966	0	0	62.724138	44.489081	0	96	2.655172	6.189137	0	19	-60.068966	48.115138	-96	19	28.324786	4.026688	0.002849	60	0	0	60	60	0.846154	5.284229	0.025641	0	0	44.717949	48.745282	0	96	1.923077	5.445349	0	4	-42.794872	50.514813	-96	4
2201	14	30986507	30986761	254	1	asm	27.508571	0.800205	0	59.297872	4.813545	0	60	60	335.191489	828.931047	0.212766	0	1353	0.829787	1.868726	0	5	0	0	0	0	-0.829787	1.868726	-5	0	17.230469	1.921399	0	59.352941	4.620924	0	60	60	308.901961	800.274859	0.196078	0	1056	0.764706	1.806524	0	5	0	0	0	0	-0.764706	1.806524	-5	0	17.230469	1.921399	0	59.352941	4.620924	0	60	60	308.901961	800.274859	0.196078	0	1056	0.764706	1.806524	0	5	0	0	0	0	-0.764706	1.806524	-5	0	1	0	0	0	0	0.345098	0.129412	0	17.230469	1.921399	0	59.352941	4.620924	0	60	60	308.901961	800.274859	0.196078	0	1056	0.764706	1.806524	0	5	0	0	0	0	-0.764706	1.806524	-5	0	34.712251	1.105748	0	59.3125	4.76314	0	60	60	452.1875	786.758247	0.333333	0	1384	0.208333	1.030561	0	0	0	0	0	0	-0.208333	1.030561	0	0
2202	14	31813876	31814050	174	1	asm	8.922857	0.830847	0.008571	60	0	0	60	60	432.542857	924.790162	0.257143	0	1918	2.942857	1.73108	0	4	6.428571	8.189971	0	20	3.485714	7.547385	-3	16	9	0	0.977143	60	0	0	60	60	432.542857	924.790162	0.257143	0	1918	2.942857	1.73108	0	4	6.428571	8.189971	0	20	3.485714	7.547385	-3	16	9	0	0.977143	60	0	0	60	60	432.542857	924.790162	0.257143	0	1918	2.942857	1.73108	0	4	6.428571	8.189971	0	20	3.485714	7.547385	-3	16	0	26	0.148571	11	0.062857	0.274286	0	0	9	0	0.977143	60	0	0	60	60	432.542857	924.790162	0.257143	0	1918	2.942857	1.73108	0	4	6.428571	8.189971	0	20	3.485714	7.547385	-3	16	29.874286	1.743156	0	60	0	0	60	60	321.97619	580.443375	0.619048	0	921	1.333333	2.193857	0	5	0.666667	1.933866	0	1	-0.666667	2.193857	-4	1
2203	14	33391972	33392308	336	1	asm	17.151429	1.552311	0.002857	48.095238	23.249243	0.095238	1	60	49.5	312.37214	0.047619	0	0	2.404762	3.53422	0	7	1.119048	5.032588	0	0	-1.285714	4.368879	-6	0	18.002959	0.094304	0	60	0	0	60	60	64.96875	357.792108	0.0625	0	0	3.15625	3.751209	1	7	1.4375	5.747019	0	0	-1.71875	4.93986	-7	0	18.002959	0.094304	0	60	0	0	60	60	64.96875	357.792108	0.0625	0	0	3.15625	3.751209	1	7	1.4375	5.747019	0	0	-1.71875	4.93986	-7	0	1	1	0.002967	0	0	0.451039	0.813056	0	18.002959	0.094304	0	60	0	0	60	60	64.96875	357.792108	0.0625	0	0	3.15625	3.751209	1	7	1.4375	5.747019	0	0	-1.71875	4.93986	-7	0	34.242165	2.273082	0	60	0	0	60	60	212.447368	373.956617	0.394737	0	734	6.157895	3.537646	1	11	0	0	0	0	-6.157895	3.537646	-11	-1
2204	14	33435780	33436003	223	1	asm	19.605714	0.865758	0	59.692308	1.921538	0	60	60	92.461538	288.819179	0.128205	0	439	2.102564	2.918136	0	7	0.410256	1.312249	0	2	-1.692308	2.461855	-6	0	10.546667	3.097926	0	59.692308	1.921538	0	60	60	91.461538	289.037499	0.128205	0	439	2.205128	2.983988	0	8	0.769231	1.477222	0	3	-1.435897	2.403888	-6	0	10.546667	3.097926	0	59.692308	1.921538	0	60	60	91.461538	289.037499	0.128205	0	439	2.205128	2.983988	0	8	0.769231	1.477222	0	3	-1.435897	2.403888	-6	0	0	0	0	0	0	0.53125	1	0	10.546667	3.097926	0	59.692308	1.921538	0	60	60	91.461538	289.037499	0.128205	0	439	2.205128	2.983988	0	8	0.769231	1.477222	0	3	-1.435897	2.403888	-6	0	35.615385	3.82812	0	60	0	0	60	60	471.680851	960.896233	0.361702	0	2283	2.170213	2.469986	0	4	2.765957	1.784142	0	5	0.595745	3.288052	-4	5
2205	14	34514026	34514836	810	1	yes	45.268571	0.870981	0	60	0	0	60	60	1059.09434	1448.258401	0.622642	0	3125	0.471698	0.668056	0	1	0	0	0	0	-0.471698	0.668056	-1	0	23.079772	2.117793	0	60	0	0	60	60	1122.48	1467.459811	0.64	0	3125	0.46	0.676425	0	1	0	0	0	0	-0.46	0.676425	-2	0	20.551724	2.716989	0	60	0	0	60	60	1100.470588	1461.189466	0.627451	0	3125	0.45098	0.672718	0	1	0	0	0	0	-0.45098	0.672718	-1	0	1	0	0	1	0.001233	0.399507	0.848335	0	18.321937	0.929856	0	60	0	0	60	60	593.285714	770.880804	0.52381	0	1099	0.857143	0.792825	0	2	0	0	0	0	-0.857143	0.792825	-2	0	19.011396	0.483896	0	59.865385	0.970725	0	60	60	341.519231	633.261384	0.288462	0	1128	0.461538	0.670427	0	1	0	0	0	0	-0.461538	0.670427	-1	0
2206	14	38245235	38245451	216	1	asm	31.362857	1.470743	0	60	0	0	60	60	910.888889	1143.806532	0.537037	0	2177	0.018519	0.136083	0	0	0.037037	0.190626	0	0	0.018519	0.136083	0	0	29	0	0.917051	60	0	0	60	60	983.76	1158.422266	0.58	0	2177	0.02	0.141421	0	0	0.04	0.197949	0	0	0.02	0.141421	0	0	29	0	0.917051	60	0	0	60	60	983.76	1158.422266	0.58	0	2177	0.02	0.141421	0	0	0.04	0.197949	0	0	0.02	0.141421	0	0	0	36	0.165899	16	0.073733	0.534562	1	0	29	0	0.917051	60	0	0	60	60	983.76	1158.422266	0.58	0	2177	0.02	0.141421	0	0	0.04	0.197949	0	0	0.02	0.141421	0	0	21.888571	0.746826	0	60	0	0	60	60	716.745098	1235.523805	0.411765	0	2645	3.098039	2.022423	0	5	1.294118	0.756151	0	2	-1.803922	1.536484	-4	0
2207	14	39004518	39005027	509	1	yes	21.465714	1.691957	0	60	0	0	60	60	279.054054	827.113184	0.216216	0	986	1.027027	1.142281	0	3	6.513514	7.942927	0	16	5.486486	7.537394	-2	15	17.732194	0.933237	0	60	0	0	60	60	279.054054	827.113184	0.216216	0	986	1.027027	1.142281	0	3	6.081081	7.847074	0	16	5.054054	7.374679	-2	15	18.168297	1.02472	0	60	0	0	60	60	271.710526	817.114333	0.210526	0	986	1	1.13899	0	3	5.921053	7.802916	0	16	4.921053	7.320396	-2	15	1	0	0	0	0	0.368627	0.035294	0	18.666667	0.728991	0	60	0	0	60	60	4.904762	18.417125	0.095238	0	0	0.52381	1.167007	0	2	0.047619	0.218218	0	0	-0.47619	1.209093	-2	0	30.598291	0.745192	0	60	0	0	60	60	500.552632	978.719425	0.342105	0	1918	0.315789	0.903604	0	2	0.026316	0.162221	0	0	-0.289474	0.9273	-2	0
2208	14	40609815	40617672	7857	2	yes	9	0	0	59.547619	2.931764	0	60	60	328.142857	768.995498	0.238095	0	1051	0.095238	0.617213	0	0	0	0	0	0	-0.095238	0.617213	0	0	9	0	0.994286	59.547619	2.931764	0	60	60	328.142857	768.995498	0.238095	0	1051	0.095238	0.617213	0	0	0	0	0	0	-0.095238	0.617213	0	0	9	0	0.999745	59.547619	2.931764	0	60	60	328.142857	768.995498	0.238095	0	1051	0.095238	0.617213	0	0	0	0	0	0	-0.095238	0.617213	0	0	0	80	0.010181	82	0.010435	0.385849	0.923136	0.007254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.808571	1.637818	0	60	0	0	60	60	720.125	866.140071	0.6875	0	1705	2.770833	1.893321	0	4	2.125	1.378019	0	3	-0.645833	0.729021	-1	0
2209	14	40613215	40617274	4059	2	yes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.00197	6	0.001478	0.396552	0.965517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210	14	41122393	41122492	99	0	asm	45.12	3.547048	0	60	0	0	60	60	0	0	0	0	0	49.294118	48.116647	0	97	0.372549	2.660532	0	0	-48.921569	48.577296	-97	0	26.049505	6.585402	0	60	0	0	60	60	0	0	0	0	0	50.28	48.082005	0	97	0.38	2.687006	0	0	-49.9	48.560188	-97	0	26.049505	6.585402	0	60	0	0	60	60	0	0	0	0	0	50.28	48.082005	0	97	0.38	2.687006	0	0	-49.9	48.560188	-97	0	1	0	0	0	0	0.35	1	0	26.049505	6.585402	0	60	0	0	60	60	0	0	0	0	0	50.28	48.082005	0	97	0.38	2.687006	0	0	-49.9	48.560188	-97	0	46.868946	1.733676	0	60	0	0	60	60	0	0	0	0	0	50.28	48.082005	0	97	0.38	2.687006	0	0	-49.9	48.560188	-97	0
2211	14	42486321	42486636	315	1	asm	19.005714	0.836127	0	60	0	0	60	60	287.705882	804.787513	0.235294	0	954	0.029412	0.171499	0	0	0.088235	0.378806	0	0	0.058824	0.4222	0	0	4.725424	4.454898	0.677215	60	0	0	60	60	314.193548	839.163608	0.225806	0	954	0.290323	1.442071	0	0	0.193548	0.792437	0	0	-0.096774	0.830857	0	0	4.725424	4.454898	0.677215	60	0	0	60	60	314.193548	839.163608	0.225806	0	954	0.290323	1.442071	0	0	0.193548	0.792437	0	0	-0.096774	0.830857	0	0	0	0	0	0	0	0.560127	0.952532	0	4.725424	4.454898	0.677215	60	0	0	60	60	314.193548	839.163608	0.225806	0	954	0.290323	1.442071	0	0	0.193548	0.792437	0	0	-0.096774	0.830857	0	0	16.581197	2.410356	0.002849	60	0	0	60	60	874.777778	1102.766289	0.518519	0	2583	0.925926	1.708034	0	2	0.555556	0.847319	0	1	-0.37037	1.275453	-2	1
2212	14	42879145	42879361	216	1	asm	25.548571	7.58763	0	60	0	0	60	60	58.694444	352.166667	0.027778	0	0	0.444444	1.02663	0	2	0.111111	0.39841	0	0	-0.333333	1.041976	-2	0	4.137255	3.283154	0.714286	55.928571	15.233891	0	60	60	150.928571	564.723004	0.071429	0	0	0.214286	0.578934	0	1	0.071429	0.267261	0	0	-0.142857	0.662994	-1	0	4.137255	3.283154	0.714286	55.928571	15.233891	0	60	60	150.928571	564.723004	0.071429	0	0	0.214286	0.578934	0	1	0.071429	0.267261	0	0	-0.142857	0.662994	-1	0	0	0	0	1	0.004608	0.110599	0	0.940092	4.137255	3.283154	0.714286	55.928571	15.233891	0	60	60	150.928571	564.723004	0.071429	0	0	0.214286	0.578934	0	1	0.071429	0.267261	0	0	-0.142857	0.662994	-1	0	13.059829	9.054083	0.378917	57.964286	10.771987	0	60	60	0	0	0	0	0	0.214286	0.498675	0	1	0	0	0	0	-0.214286	0.498675	-1	0
2213	14	43899449	43899532	83	0	asm	14.488571	0.500585	0	60	0	0	60	60	4.3125	10.768589	0.1875	0	23	63.25	37.470878	0	85	0.125	0.5	0	0	-63.125	37.375348	-85	0	1.741176	2.110929	0.976471	60	0	0	60	60	4.928571	11.425102	0.214286	0	23	72.285714	30.276746	2	85	0.142857	0.534522	0	0	-72.142857	30.186235	-85	-2	1.741176	2.110929	0.976471	60	0	0	60	60	4.928571	11.425102	0.214286	0	23	72.285714	30.276746	2	85	0.142857	0.534522	0	0	-72.142857	30.186235	-85	-2	0	4	0.047619	5	0.059524	0.285714	0	0	1.741176	2.110929	0.976471	60	0	0	60	60	4.928571	11.425102	0.214286	0	23	72.285714	30.276746	2	85	0.142857	0.534522	0	0	-72.142857	30.186235	-85	-2	13.948718	1.401098	0.002849	60	0	0	60	60	2.533333	9.811558	0.066667	0	0	67.466667	34.634555	0	85	0.133333	0.516398	0	0	-67.333333	34.541211	-85	0
2214	14	45888149	45888467	318	1	asm	19.62	2.06517	0	59.325	4.269075	0	60	60	440.625	904.637162	0.3	0	1862	1.325	1.347124	0	3	0.1	0.303822	0	0	-1.225	1.329883	-3	0	5.29771	5.10832	0.739812	59.425532	3.938355	0	60	60	375	847.925961	0.255319	0	1862	1.489362	1.640153	0	3	0.106383	0.311661	0	1	-1.382979	1.662282	-3	0	5.29771	5.10832	0.739812	59.425532	3.938355	0	60	60	375	847.925961	0.255319	0	1862	1.489362	1.640153	0	3	0.106383	0.311661	0	1	-1.382979	1.662282	-3	0	0	0	0	1	0.003135	0.554859	1	0	5.29771	5.10832	0.739812	59.425532	3.938355	0	60	60	375	847.925961	0.255319	0	1862	1.489362	1.640153	0	3	0.106383	0.311661	0	1	-1.382979	1.662282	-3	0	38.623932	2.542417	0	59.618182	2.831639	0	60	60	461.181818	789.828816	0.345455	0	1753	0.890909	1.535659	0	3	0.690909	0.742187	0	1	-0.2	1.869839	-2	1
2215	14	46830458	46830591	133	1	asm	21.414286	2.558725	0.008571	60	0	0	60	60	591.25641	967.031315	0.435897	0	2279	10.025641	6.706192	3	17	0.820513	2.174878	0	7	-9.205128	6.424376	-17	-3	17	0	0.985075	60	0	0	60	60	720.59375	1024.746919	0.53125	0	2279	10.09375	6.779282	3	17	0.5625	1.776867	0	1	-9.53125	6.480663	-17	-3	17	0	0.985075	60	0	0	60	60	720.59375	1024.746919	0.53125	0	2279	10.09375	6.779282	3	17	0.5625	1.776867	0	1	-9.53125	6.480663	-17	-3	0	23	0.171642	18	0.134328	0.022388	0	0.902985	17	0	0.985075	60	0	0	60	60	720.59375	1024.746919	0.53125	0	2279	10.09375	6.779282	3	17	0.5625	1.776867	0	1	-9.53125	6.480663	-17	-3	16.091429	2.097259	0	60	0	0	60	60	913.578947	1320.047965	0.394737	0	3271	3.052632	2.789433	0	7	0	0	0	0	-3.052632	2.789433	-7	0
2216	14	49408340	49408431	91	0	asm	1.924658	0.264852	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380435	0	0	2	0	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.521368	0.500256	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2217	14	50118870	50119027	157	1	asm	22	0	0	60	0	0	60	60	508.885714	880.184632	0.285714	0	2010	0	0	0	0	1.485714	4.840828	0	1	1.485714	4.840828	0	1	10.207547	5.214483	0.327044	60	0	0	60	60	481.72973	863.104012	0.324324	0	2010	0.054054	0.328798	0	0	1.459459	4.705756	0	1	1.405405	4.722637	0	1	10.207547	5.214483	0.327044	60	0	0	60	60	481.72973	863.104012	0.324324	0	2010	0.054054	0.328798	0	0	1.459459	4.705756	0	1	1.405405	4.722637	0	1	0	0	0	1	0.006329	0.417722	0.898734	0	10.207547	5.214483	0.327044	60	0	0	60	60	481.72973	863.104012	0.324324	0	2010	0.054054	0.328798	0	0	1.459459	4.705756	0	1	1.405405	4.722637	0	1	25.307692	2.695377	0.002849	60	0	0	60	60	393.625	795.041547	0.375	0	1198	0.4	1.150251	0	2	2.225	4.305557	1	2	1.825	4.556694	-1	2
2218	14	52393868	52393974	106	1	asm	27.094286	1.096868	0	60	0	0	60	60	0	0	0	0	0	3.206897	2.483939	1	7	0	0	0	0	-3.206897	2.483939	-7	-1	24.851852	0.356903	0	60	0	0	60	60	0	0	0	0	0	3.32	2.577466	1	7	0	0	0	0	-3.32	2.577466	-7	-1	24.851852	0.356903	0	60	0	0	60	60	0	0	0	0	0	3.32	2.577466	1	7	0	0	0	0	-3.32	2.577466	-7	-1	1	0	0	0	0	0.383178	0	0	24.851852	0.356903	0	60	0	0	60	60	0	0	0	0	0	3.32	2.577466	1	7	0	0	0	0	-3.32	2.577466	-7	-1	23.706553	0.455992	0	60	0	0	60	60	0	0	0	0	0	3.2	2.661453	0	7	0	0	0	0	-3.2	2.661453	-7	0
2219	14	59423291	59423362	71	0	asm	64.211429	1.213999	0	58.763889	7.534882	0	60	60	19.638889	160.371602	0.041667	0	0	69.027778	21.533447	68	83	2.180556	5.887027	0	1	-66.847222	21.106477	-81	-58	5.506849	16.853225	0.917808	57.057971	12.162967	0.014493	60	60	20.492754	163.816847	0.043478	0	0	71.927536	16.716775	68	83	2.42029	6.02545	0	6	-69.507246	17.181234	-81	-59	5.506849	16.853225	0.917808	57.057971	12.162967	0.014493	60	60	20.492754	163.816847	0.043478	0	0	71.927536	16.716775	68	83	2.42029	6.02545	0	6	-69.507246	17.181234	-81	-59	0	0	0	9	0.125	0.555556	0	1	5.506849	16.853225	0.917808	57.057971	12.162967	0.014493	60	60	20.492754	163.816847	0.043478	0	0	71.927536	16.716775	68	83	2.42029	6.02545	0	6	-69.507246	17.181234	-81	-59	61.874644	3.368121	0.002849	58.710145	7.69473	0	60	60	20.289855	163.833677	0.028986	0	0	72.318841	15.084558	68	83	2.275362	5.997264	0	1	-70.043478	14.926718	-81	-59
2220	14	59545298	59545605	307	1	asm	13.402857	1.885092	0	59.433333	3.103761	0	60	60	116.4	360.096692	0.1	0	0	0.066667	0.365148	0	0	0	0	0	0	-0.066667	0.365148	0	0	6.605178	3.527182	0.359223	59.514286	2.873524	0	60	60	99.771429	335.12448	0.085714	0	0	0.228571	0.546955	0	1	0	0	0	0	-0.228571	0.546955	-1	0	6.605178	3.527182	0.359223	59.514286	2.873524	0	60	60	99.771429	335.12448	0.085714	0	0	0.228571	0.546955	0	1	0	0	0	0	-0.228571	0.546955	-1	0	0	0	0	0	0	0.571429	0.948052	0.029221	6.605178	3.527182	0.359223	59.514286	2.873524	0	60	60	99.771429	335.12448	0.085714	0	0	0.228571	0.546955	0	1	0	0	0	0	-0.228571	0.546955	-1	0	28.695157	1.386034	0	60	0	0	60	60	205.529412	446.367578	0.411765	0	1023	0.441176	0.785905	0	2	0	0	0	0	-0.441176	0.785905	-2	0
2222	14	59883886	59884021	135	1	asm	17.24	0.427695	0	60.5	2.236068	0	60	60	0	0	0	0	0	40.05	41.030765	0	87	9.4	8.958383	0	18	-30.65	32.254375	-69	1	7.890511	6.629567	0.437956	60.384615	1.961161	0	60	60	0	0	0	0	0	33.269231	37.885678	0	87	12.192308	8.499502	0	19	-21.076923	33.237236	-69	10	7.890511	6.629567	0.437956	60.384615	1.961161	0	60	60	0	0	0	0	0	33.269231	37.885678	0	87	12.192308	8.499502	0	19	-21.076923	33.237236	-69	10	0	0	0	0	0	0.470588	0	0.735294	7.890511	6.629567	0.437956	60.384615	1.961161	0	60	60	0	0	0	0	0	33.269231	37.885678	0	87	12.192308	8.499502	0	19	-21.076923	33.237236	-69	10	43.002849	7.507519	0	60	0	0	60	60	718.377358	952.085226	0.45283	0	2084	18.09434	30.374752	0	81	17.867925	4.969282	18	21	-0.226415	30.845547	-63	20
